date_started,date_ended,declaration_type,disaster_type,disaster_title,days_lasted,county,county_fip,state,state_abbr,division_name,region_name
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,McHenry County,IL-111,Illinois,IL,East North Central,Midwest
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Winnebago County,IL-201,Illinois,IL,East North Central,Midwest
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Cook County,IL-031,Illinois,IL,East North Central,Midwest
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,Boone County,IL-007,Illinois,IL,East North Central,Midwest
1967-04-25,1967-04-25,Major Disaster Declaration,Tornado,Tornadoes,0.0,DuPage County,IL-043,Illinois,IL,East North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Finney County,KS-055,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Miami County,KS-121,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Anderson County,KS-003,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Harper County,KS-077,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Nemaha County,KS-131,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Franklin County,KS-059,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Mitchell County,KS-123,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Chase County,KS-017,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Jefferson County,KS-087,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Osage County,KS-139,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Atchison County,KS-005,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Jackson County,KS-085,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Ness County,KS-135,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Cloud County,KS-029,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Pottawatomie County,KS-149,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Kingman County,KS-095,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Coffey County,KS-031,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Leavenworth County,KS-103,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Republic County,KS-157,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Doniphan County,KS-043,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Lyon County,KS-111,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Washington County,KS-201,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Crawford County,KS-037,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Linn County,KS-107,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Wabaunsee County,KS-197,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Douglas County,KS-045,Kansas,KS,West North Central,Midwest
1967-07-18,1967-07-18,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Marion County,KS-115,Kansas,KS,West North Central,Midwest
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Benewah County,ID-009,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Boundary County,ID-021,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Bonner County,ID-017,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Idaho County,ID-049,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Clearwater County,ID-035,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Kootenai County,ID-055,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Latah County,ID-057,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Nez Perce County,ID-069,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Lewis County,ID-061,Idaho,ID,Mountain,West
1967-08-30,1967-08-30,Major Disaster Declaration,Fire,Forest Fires,0.0,Shoshone County,ID-079,Idaho,ID,Mountain,West
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Hidalgo County,TX-215,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Matagorda County,TX-321,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Aransas County,TX-007,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Bee County,TX-025,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Jim Hogg County,TX-247,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Nueces County,TX-355,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Atascosa County,TX-013,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Jackson County,TX-239,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,McMullen County,TX-311,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Calhoun County,TX-057,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,San Patricio County,TX-409,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Karnes County,TX-255,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Brooks County,TX-047,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Jim Wells County,TX-249,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Refugio County,TX-391,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Cameron County,TX-061,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Kenedy County,TX-261,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Starr County,TX-427,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,DeWitt County,TX-123,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Kleberg County,TX-273,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Victoria County,TX-469,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Goliad County,TX-175,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Lavaca County,TX-285,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Zapata County,TX-505,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,La Salle County,TX-283,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Duval County,TX-131,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Willacy County,TX-489,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Gonzales County,TX-177,Texas,TX,West South Central,South
1967-09-28,1967-09-28,Major Disaster Declaration,Hurricane,Hurricane Beulah,0.0,Live Oak County,TX-297,Texas,TX,West South Central,South
1968-05-03,1968-05-03,Major Disaster Declaration,Tornado,Tornado & Severe Storm,0.0,Sebastian County,AR-131,Arkansas,AR,West South Central,South
1968-05-03,1968-05-03,Major Disaster Declaration,Tornado,Tornado & Severe Storm,0.0,Crawford County,AR-033,Arkansas,AR,West South Central,South
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Brown County,OH-015,Ohio,OH,East North Central,Midwest
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Gallia County,OH-053,Ohio,OH,East North Central,Midwest
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Clermont County,OH-025,Ohio,OH,East North Central,Midwest
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Scioto County,OH-145,Ohio,OH,East North Central,Midwest
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Licking County,OH-089,Ohio,OH,East North Central,Midwest
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Bracken County,KY-023,Kentucky,KY,East South Central,South
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Greenup County,KY-089,Kentucky,KY,East South Central,South
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Mason County,KY-161,Kentucky,KY,East South Central,South
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Jessamine County,KY-113,Kentucky,KY,East South Central,South
1968-05-04,1968-05-04,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Pendleton County,KY-191,Kentucky,KY,East South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Greene County,AR-055,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Phillips County,AR-107,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,White County,AR-145,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Poinsett County,AR-111,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Howard County,AR-061,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Hempstead County,AR-057,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Pike County,AR-109,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Jackson County,AR-067,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Pope County,AR-115,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Independence County,AR-063,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Polk County,AR-113,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Conway County,AR-029,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Logan County,AR-083,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Pulaski County,AR-119,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Craighead County,AR-031,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Lonoke County,AR-085,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Scott County,AR-127,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Sevier County,AR-133,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Monroe County,AR-095,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Faulkner County,AR-045,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Crawford County,AR-033,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Miller County,AR-091,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Sebastian County,AR-131,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Grant County,AR-053,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Montgomery County,AR-097,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Union County,AR-139,Arkansas,AR,West South Central,South
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Floyd County,IA-067,Iowa,IA,West North Central,Midwest
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Fayette County,IA-065,Iowa,IA,West North Central,Midwest
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Johnson County,IA-103,Iowa,IA,West North Central,Midwest
1968-05-29,1968-05-29,Major Disaster Declaration,Tornado,Tornadoes & Severe Storms,0.0,Howard County,IA-089,Iowa,IA,West North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Champaign County,IL-019,Illinois,IL,East North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Logan County,IL-107,Illinois,IL,East North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,De Witt County,IL-039,Illinois,IL,East North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,McLean County,IL-113,Illinois,IL,East North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Mason County,IL-125,Illinois,IL,East North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Piatt County,IL-147,Illinois,IL,East North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,St. Clair County,IL-163,Illinois,IL,East North Central,Midwest
1968-06-05,1968-06-05,Major Disaster Declaration,Tornado,"Tornadoes, Severe Storms & Flooding",0.0,Vermilion County,IL-183,Illinois,IL,East North Central,Midwest
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Marion County,FL-083,Florida,FL,South Atlantic,South
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Manatee County,FL-081,Florida,FL,South Atlantic,South
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Pinellas County,FL-103,Florida,FL,South Atlantic,South
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Pasco County,FL-101,Florida,FL,South Atlantic,South
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Citrus County,FL-017,Florida,FL,South Atlantic,South
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Sarasota County,FL-115,Florida,FL,South Atlantic,South
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Charlotte County,FL-015,Florida,FL,South Atlantic,South
1968-11-07,1968-11-07,Major Disaster Declaration,Hurricane,Hurricane Gladys,0.0,Putnam County,FL-107,Florida,FL,South Atlantic,South
